,iyear,extended,vicinity,latitude,longitude,crit1,crit2,crit3,suicide,individual,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,propextent,dayn,attacktype1_1,attacktype1_2,attacktype1_3,attacktype1_4,attacktype1_5,attacktype1_6,attacktype1_7,attacktype1_8,attacktype1_9,targtype1_1,targtype1_2,targtype1_3,targtype1_4,targtype1_5,targtype1_6,targtype1_7,targtype1_8,targtype1_9,targtype1_10,targtype1_11,targtype1_12,targtype1_13,targtype1_14,targtype1_15,targtype1_16,targtype1_17,targtype1_18,targtype1_19,targtype1_20,targtype1_21,targtype1_22,claimmode_1,claimmode_2,claimmode_3,claimmode_4,claimmode_5,claimmode_6,claimmode_7,claimmode_8,claimmode_9,claimmode_10
590,1971,False,False,41.657825,-91.526534,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,127,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
591,1971,False,False,34.024922,-118.27337800000001,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,128,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
592,1971,False,False,37.869885,-122.27053899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
593,1971,False,False,36.068994,-79.79470400000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
594,1971,False,False,34.189077000000005,-118.159748,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,129,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,131,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,1971,False,False,34.165357,-118.608975,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,131,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597,1971,False,False,34.250636,-118.61481,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,131,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
598,1971,False,False,39.334449,-76.70535,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,131,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599,1971,False,False,26.714388,-80.052689,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
601,1971,False,False,40.78306,-73.971249,True,True,True,False,False,2.0,1.0,True,0.0,0.0,2.0,0.0,3.0,139,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
602,1971,False,False,37.338475,-121.88579399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,140,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
605,1971,False,False,37.805065,-122.27302399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606,1971,False,False,37.90118,-122.061628,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
608,1971,False,False,37.002437,-89.171826,True,True,True,False,False,2.0,1.0,False,0.0,0.0,3.0,0.0,3.0,149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
609,1971,False,False,34.073581,-118.17864099999998,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,154,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610,1971,False,False,40.712784,-74.005941,True,True,True,False,False,4.0,1.0,False,1.0,0.0,0.0,0.0,3.0,156,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
611,1971,False,False,37.454696999999996,-122.17790900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,157,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
612,1971,False,False,38.232471000000004,-122.644448,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,161,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,1971,False,False,34.083528,-118.32658400000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
614,1971,False,False,34.13149,-118.10156699999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616,1971,False,False,34.083504,-118.315725,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
619,1971,False,False,34.034286,-118.26203899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
620,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,4.0,169,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,1971,False,False,40.863958000000004,-73.630786,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,1971,False,False,34.062191999999996,-118.17361399999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,1971,False,False,34.073867,-118.20276299999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,1971,False,False,37.805065,-122.27302399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626,1971,False,False,34.039673,-118.182056,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
628,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,177,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
629,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,1971,False,False,34.061362,-118.203529,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
631,1971,False,False,37.338475,-121.88579399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,185,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
632,1971,False,False,34.015147,-118.122896,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
633,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
634,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,189,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
635,1971,False,False,41.823875,-71.41199399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,190,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
637,1971,False,False,34.042309,-118.141507,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,199,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
638,1971,False,False,37.777125,-122.41964399999999,True,False,True,False,False,0.0,3.0,False,0.0,0.0,0.0,0.0,3.0,202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
639,1971,False,False,36.999276,-122.003482,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,205,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
640,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
641,1971,False,False,37.089185,-122.08675600000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,209,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,1971,False,False,34.073485,-118.40034399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,211,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,223,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
644,1971,False,False,40.438334999999995,-79.99745899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,224,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,1971,False,False,33.748315000000005,-84.391109,True,True,True,False,False,2.0,1.0,False,1.0,0.0,0.0,0.0,4.0,227,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
647,1971,False,False,42.761624,-72.511495,True,True,True,False,False,1.0,1.0,False,0.0,0.0,1.0,0.0,3.0,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
648,1971,False,False,41.504365,-81.69045899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
649,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650,1971,False,False,40.743906,-74.03235500000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
651,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
652,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
655,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
656,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
657,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
659,1971,False,False,40.743906,-74.03235500000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,1971,False,False,40.743906,-74.03235500000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
661,1971,False,False,40.743906,-74.03235500000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662,1971,False,False,40.743906,-74.03235500000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,1971,False,False,40.743906,-74.03235500000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,1971,False,False,40.712784,-74.005941,True,True,True,False,False,4.0,1.0,False,0.0,0.0,0.0,0.0,4.0,235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,1971,False,False,41.583193,-87.499736,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,236,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,239,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
670,1971,False,False,38.579065,-121.49101399999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,240,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
671,1971,False,False,37.54703,-122.314834,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,240,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
673,1971,False,False,34.004995,-118.230244,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,241,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,1971,False,False,37.777125,-122.41964399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,241,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,1971,False,False,42.636876,-83.288425,True,True,True,False,False,5.0,5.0,False,0.0,0.0,0.0,0.0,3.0,242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
676,1971,False,False,32.462925,-84.987629,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
677,1971,False,False,35.487474,-80.622003,True,True,True,False,False,3.0,1.0,False,0.0,0.0,0.0,0.0,3.0,245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
679,1971,False,False,37.777125,-122.41964399999999,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,250,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
680,1971,False,False,42.651445,-73.75525400000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,267,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
685,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,267,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
686,1971,False,False,45.511795,-122.675629,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,267,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
689,1971,False,False,33.748315000000005,-84.391109,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,4.0,280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,1971,False,False,36.974025,-122.03095400000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,284,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
691,1971,False,False,37.777125,-122.41964399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
692,1971,False,False,42.358635,-71.056699,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
693,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
694,1971,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,1971,False,False,40.654614,-73.559413,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696,1971,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,306,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
699,1971,False,False,35.205894,-97.445714,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,1971,False,False,42.36679,-71.10601899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,319,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
701,1971,False,False,37.777125,-122.41964399999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,321,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
702,1971,False,False,35.205894,-97.445714,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
703,1971,False,False,35.205894,-97.445714,True,True,True,False,False,2.0,1.0,False,0.0,0.0,27.0,0.0,3.0,321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
